VIOLENT_CRIME_FLAG;REPORTING_AREA_ENCODED;OFFENSE_CODE_GROUP_ENCODED;DAY_OF_WEEK_ENCODED;COUNT_CRIMES_ENCODED
1;185;61;2;2
1;294;0;3;0
0;189;52;4;4
0;261;46;6;3
0;411;62;5;2
1;411;33;3;0
1;82;43;0;9
0;194;52;5;4
1;517;64;4;0
1;299;43;3;2
0;23;5;1;1
1;358;0;5;0
1;466;15;2;4
1;859;65;2;0
1;49;55;6;5
0;171;56;6;0
0;812;5;3;0
1;174;41;3;0
1;245;33;3;1
1;349;31;6;0
1;720;20;0;0
0;324;36;1;0
1;380;0;6;0
1;514;61;0;1
1;666;35;0;0
1;91;63;6;1
1;4;27;6;1
1;327;31;1;1
0;567;62;0;1
1;716;63;6;1
0;114;46;3;0
1;391;31;5;1
0;295;22;2;0
0;23;56;1;1
0;657;40;5;0
1;93;27;3;0
1;573;27;1;1
1;250;55;6;0
1;530;27;3;0
1;841;20;2;0
0;278;46;6;3
1;524;15;5;11
0;536;5;2;0
0;613;22;5;1
1;278;63;5;3
1;104;42;6;0
0;341;56;0;0
0;741;37;4;0
0;192;62;1;1
0;176;11;5;0
0;56;32;2;0
0;75;62;4;0
1;271;61;4;2
1;200;55;4;0
1;159;61;4;1
0;778;4;0;0
0;718;60;3;0
1;507;0;1;0
1;44;49;5;0
0;309;10;3;0
0;141;32;5;0
1;301;64;4;0
0;257;32;6;6
0;297;56;2;1
1;16;43;0;7
0;444;22;2;2
0;23;34;5;1
1;187;64;3;1
0;214;46;6;2
0;764;32;3;0
0;759;62;0;10
0;595;40;6;4
1;511;43;4;5
0;523;51;3;0
1;261;61;4;2
1;369;65;0;0
0;556;34;0;4
1;100;43;3;3
1;251;61;0;4
1;63;63;2;5
1;283;43;6;6
0;858;46;6;0
1;308;65;3;0
1;846;15;1;3
1;175;65;6;0
0;170;40;4;6
0;715;52;2;2
1;403;53;1;0
1;461;41;6;0
1;102;35;4;0
0;206;4;6;0
1;852;43;2;0
0;406;34;0;0
0;661;46;4;1
1;218;33;4;0
1;728;43;4;4
1;32;64;1;1
0;556;40;0;2
0;50;56;6;0
1;485;35;2;0
1;357;64;0;0
0;452;56;6;0
1;380;31;5;6
1;826;35;3;4
1;768;14;5;0
1;607;0;3;0
1;260;63;5;4
1;237;57;6;0
0;582;47;3;0
1;779;64;0;0
0;356;56;5;0
1;766;15;4;0
0;549;52;5;1
1;486;61;6;2
1;4;31;6;0
1;248;63;6;0
1;176;43;0;13
1;182;49;1;0
0;779;22;4;0
1;511;64;5;1
0;208;11;6;0
0;848;56;1;6
1;391;29;6;0
0;701;32;2;1
0;573;52;6;6
0;392;32;0;0
1;685;42;0;0
0;86;51;0;13
0;737;12;1;4
1;316;27;1;0
1;67;14;3;0
1;73;64;6;0
0;260;32;2;5
0;756;16;2;0
0;4;52;0;5
0;377;56;0;0
0;213;38;0;0
0;510;46;0;0
0;542;62;2;0
0;5;12;0;0
0;645;4;1;0
0;382;52;3;0
0;406;5;0;2
0;560;32;3;1
1;586;35;6;1
1;176;65;4;0
0;876;46;6;7
1;405;44;6;0
1;4;14;4;6
1;62;63;6;2
0;775;62;2;1
0;301;52;5;0
0;402;34;4;2
1;1;61;1;0
0;245;46;0;0
1;74;57;5;0
1;600;43;1;1
1;343;6;5;0
0;509;19;4;0
1;260;31;6;3
1;596;31;2;3
1;480;43;1;0
1;168;63;6;0
0;60;52;5;0
1;842;43;0;0
0;814;46;6;5
1;110;31;3;1
0;537;34;1;3
0;377;4;2;0
1;602;43;1;2
1;206;63;0;0
1;137;35;3;0
1;237;61;2;0
0;349;22;0;0
0;190;52;2;0
1;91;35;2;1
0;789;32;6;0
0;394;62;0;1
1;475;41;0;0
0;446;46;6;5
0;572;56;1;1
0;763;46;3;2
0;266;36;3;0
1;866;41;2;0
0;225;10;5;0
1;59;43;3;1
1;110;31;4;2
0;112;56;3;1
0;519;62;2;1
0;565;11;4;0
1;486;35;2;0
1;723;42;0;0
0;635;4;6;0
0;557;46;4;1
1;480;35;1;1
1;718;43;2;1
1;336;27;6;0
1;248;0;3;0
1;792;42;4;0
1;542;64;3;0
0;198;46;1;3
1;257;20;6;0
1;564;43;4;1
1;124;35;1;0
0;618;62;5;12
1;95;63;3;0
1;592;58;4;0
0;168;56;2;0
0;527;34;4;2
0;774;62;2;0
0;805;34;5;0
0;179;56;1;0
1;369;64;2;5
1;826;58;6;2
1;133;27;2;0
0;197;34;6;1
0;764;4;5;0
1;189;55;0;0
1;321;6;0;0
0;620;40;2;0
1;250;0;4;5
1;460;0;6;0
0;377;19;3;0
0;822;40;0;1
1;596;31;4;1
1;652;31;4;21
1;853;64;1;0
1;468;64;6;1
1;535;65;0;0
1;755;64;3;1
1;395;33;5;0
0;151;46;3;1
1;873;15;6;0
0;562;32;3;1
1;49;61;6;2
1;479;43;2;3
1;407;65;3;0
0;520;40;1;1
0;127;52;5;1
1;479;35;4;1
1;273;45;2;0
1;720;27;0;1
1;832;14;5;0
1;145;43;6;3
1;352;63;1;0
1;668;35;6;0
0;715;34;6;1
0;178;40;2;1
1;79;58;0;3
0;693;52;4;1
0;232;51;4;0
0;83;4;1;0
0;188;46;3;3
0;548;22;0;0
1;827;44;2;1
0;207;46;3;8
1;350;0;4;1
0;263;40;1;3
1;90;15;3;0
1;352;49;4;0
0;216;62;3;0
1;684;58;6;0
0;132;34;1;2
0;299;52;4;1
1;369;31;1;5
0;261;62;5;3
1;741;31;6;1
1;363;15;4;2
0;178;34;5;0
0;258;52;1;0
1;314;43;6;0
1;563;14;6;3
1;685;65;5;0
0;23;22;0;0
0;273;12;4;0
1;360;65;4;0
1;201;61;0;3
0;421;40;5;2
1;386;58;1;0
0;79;46;6;3
0;770;40;0;0
1;769;44;4;0
1;253;58;5;4
0;144;40;2;1
0;330;34;6;1
0;457;46;1;0
1;11;66;2;0
1;559;35;6;0
1;188;66;5;5
0;114;34;6;1
0;124;4;6;1
1;528;15;0;2
1;452;53;5;0
0;811;32;6;8
1;200;64;6;3
1;41;43;1;2
1;356;66;3;0
0;605;12;4;0
0;286;56;0;1
1;381;64;3;1
0;97;60;2;0
1;220;63;0;0
1;371;31;4;6
1;745;35;4;1
1;520;64;6;2
1;706;20;1;0
0;308;52;5;0
0;398;56;0;0
0;194;40;0;1
1;575;58;1;0
1;132;61;3;0
1;769;31;5;2
0;590;52;2;0
1;255;31;6;1
1;488;63;2;1
0;735;19;1;0
1;174;66;1;1
1;581;64;6;1
0;226;22;1;0
0;773;19;4;0
0;545;11;0;2
1;570;35;2;0
1;289;64;1;3
0;411;46;0;3
0;285;34;2;2
0;491;40;6;1
0;184;11;3;0
1;179;15;1;1
1;344;61;2;0
1;833;43;0;1
1;88;66;2;2
1;696;31;5;1
1;738;43;6;2
1;389;65;5;0
0;260;10;1;0
0;595;51;4;0
1;209;61;5;1
1;445;43;2;4
1;62;58;4;0
0;289;51;3;0
1;384;27;2;0
1;695;63;3;0
0;699;46;3;0
1;470;64;0;3
1;292;49;4;0
1;792;66;0;0
0;754;52;4;2
0;82;51;4;0
1;303;0;1;0
1;291;0;1;2
1;425;0;6;0
1;376;6;6;0
0;762;56;4;0
0;177;40;3;2
0;294;46;2;0
1;838;15;1;0
0;75;34;1;4
0;59;56;6;0
1;687;27;6;0
0;371;56;0;0
1;805;43;4;4
1;271;66;5;1
0;759;51;0;1
0;677;34;2;0
1;17;63;6;0
0;323;40;2;4
1;363;57;6;0
1;717;65;2;0
1;532;66;0;1
1;807;31;4;0
0;402;5;6;0
0;180;4;1;0
1;565;65;2;0
0;843;46;3;0
1;379;41;6;1
0;92;40;6;5
1;783;0;0;0
1;199;43;5;3
0;394;12;1;0
1;303;58;3;0
0;700;32;5;0
0;454;40;0;0
1;756;31;4;1
1;452;31;6;1
0;373;56;0;0
0;246;62;1;0
1;449;64;1;0
1;35;63;5;1
0;142;40;0;4
1;1;63;6;1
1;316;64;1;4
0;424;34;4;0
1;846;0;5;5
1;404;43;6;4
0;133;56;1;1
0;24;34;4;7
1;599;35;2;0
0;411;32;3;0
1;131;63;0;2
1;842;66;6;0
1;378;66;0;1
0;779;52;4;0
1;422;57;6;0
0;395;52;4;4
1;504;43;3;3
1;262;58;1;0
0;790;34;4;3
0;20;40;1;4
1;846;27;6;5
1;31;41;0;0
0;245;34;1;1
0;527;40;5;2
1;3;0;3;6
0;287;1;2;5
1;510;27;4;1
0;250;46;0;3
1;237;64;5;3
0;380;46;0;1
0;282;52;2;1
1;361;64;1;9
0;716;46;5;0
1;281;31;6;2
0;56;62;3;0
1;239;41;6;1
1;679;64;5;0
0;647;4;5;0
0;703;22;0;0
1;363;31;6;6
0;804;22;2;0
1;352;61;3;0
0;285;34;3;1
1;326;63;2;0
1;445;53;6;0
0;635;22;2;0
0;248;4;5;0
1;174;15;1;6
0;290;32;2;2
1;267;66;6;0
1;78;31;0;3
1;828;58;3;1
1;44;3;0;0
0;200;4;5;1
1;94;0;1;2
1;378;43;0;4
0;226;51;1;0
1;146;63;4;0
1;256;57;5;0
1;52;66;5;0
1;35;64;6;0
1;737;27;3;0
0;198;22;5;1
1;60;43;3;0
0;184;52;4;0
0;153;12;0;1
1;404;0;1;0
0;246;62;5;0
1;133;27;4;1
0;37;62;5;3
0;164;62;6;1
0;260;36;6;0
0;30;51;0;0
0;498;62;0;0
1;768;63;5;6
1;820;64;6;4
1;151;63;5;0
0;513;34;4;2
0;590;62;5;0
1;326;0;6;0
1;363;0;4;0
0;18;32;5;0
0;610;52;0;0
1;824;61;6;5
0;66;40;3;0
0;561;40;4;5
0;241;59;4;1
0;194;4;5;1
1;238;61;6;4
1;688;64;4;0
1;527;0;1;3
0;191;40;1;5
0;768;40;1;4
1;530;0;0;0
0;208;19;5;0
0;328;40;4;4
0;279;21;6;1
1;459;61;1;0
0;513;22;4;1
0;448;56;6;0
0;528;4;3;0
0;135;5;2;0
1;690;43;1;3
1;640;31;6;4
1;460;27;6;1
0;276;51;5;0
0;62;34;6;2
0;521;62;4;0
1;739;43;1;4
1;4;43;1;0
0;536;10;5;0
1;239;6;1;0
1;355;39;5;0
0;43;10;3;1
0;388;40;1;0
1;504;43;0;1
1;492;42;3;0
0;829;19;0;0
0;173;22;1;3
0;112;4;1;1
1;736;31;1;3
0;162;34;0;3
1;84;61;1;1
1;776;65;1;0
0;766;34;0;9
0;289;5;6;0
0;22;51;0;1
0;534;4;2;1
1;70;61;3;1
0;817;46;6;2
1;277;0;2;0
0;503;62;2;0
0;735;11;5;0
1;486;31;2;0
1;37;55;3;0
1;228;35;2;0
1;189;61;2;7
1;151;43;0;5
0;412;34;0;0
0;790;56;2;2
1;767;14;6;0
1;288;66;6;2
1;55;61;0;2
0;361;10;4;2
0;241;40;4;1
1;238;64;1;5
0;563;4;6;0
1;297;31;0;0
0;367;40;1;7
0;781;52;6;1
0;146;62;6;0
1;639;63;6;0
0;111;22;5;0
1;480;43;0;2
1;387;33;1;0
1;593;55;3;0
1;335;65;3;1
1;155;63;0;4
1;515;35;2;0
0;392;12;5;0
0;55;11;2;0
1;563;0;3;0
1;406;64;0;1
1;105;35;5;1
1;241;57;0;0
1;722;66;4;1
1;873;65;0;0
1;199;27;5;2
0;21;40;1;1
1;204;35;0;0
0;225;46;6;1
0;393;46;3;2
0;177;22;4;0
0;571;46;3;1
1;253;31;4;11
1;797;64;3;1
1;510;35;2;1
0;51;62;3;0
1;52;58;5;0
0;769;12;1;0
1;341;27;1;1
1;824;43;6;4
1;851;61;1;0
0;769;32;5;0
1;726;27;1;0
0;556;52;1;1
1;851;64;4;2
0;5;40;1;2
1;400;27;1;1
1;272;61;4;1
1;340;15;4;0
0;53;22;6;1
0;38;46;0;1
1;348;43;2;0
0;19;34;1;7
0;194;46;0;3
1;20;35;0;7
0;436;52;4;2
1;318;15;1;0
0;401;19;3;0
1;35;66;1;3
1;314;65;4;1
0;638;40;2;3
0;71;11;0;0
0;538;62;4;0
1;224;63;5;3
1;555;53;2;0
0;64;32;4;3
0;18;37;0;0
1;133;35;0;1
1;216;64;2;7
0;381;10;1;1
0;363;10;0;0
1;296;35;5;1
0;616;46;4;0
0;399;21;3;0
1;828;15;4;3
0;572;32;0;0
1;189;35;4;0
0;310;52;3;0
0;561;34;4;1
1;124;0;1;0
0;795;4;0;0
1;838;31;0;0
0;326;51;1;0
1;173;6;3;0
0;766;52;1;0
1;420;0;0;0
1;276;58;3;0
1;155;0;1;0
0;13;11;6;0
1;268;58;6;0
1;138;31;2;2
0;56;34;5;0
0;172;11;2;0
0;63;32;0;1
0;42;22;3;0
1;765;61;5;1
0;189;4;6;0
1;819;31;0;3
1;768;64;0;0
1;301;15;4;0
1;563;63;2;1
1;698;35;5;0
0;412;22;6;0
0;778;34;0;9
0;463;34;0;3
1;843;31;2;0
1;658;35;6;0
1;257;64;2;5
0;325;62;4;0
1;47;31;4;1
0;374;32;3;0
0;213;56;6;2
0;810;19;1;1
1;573;64;2;0
1;235;64;5;0
0;128;4;4;0
0;337;56;6;0
0;703;40;5;0
0;407;4;0;0
0;306;56;6;1
1;190;41;0;0
1;532;43;3;2
0;766;11;1;3
0;604;4;5;0
1;5;27;4;1
1;394;15;0;0
0;458;34;1;0
1;828;6;6;0
0;213;34;6;3
1;191;61;2;3
1;113;43;2;1
0;461;56;6;2
0;513;32;5;2
1;105;31;5;0
0;152;12;3;0
1;113;61;6;2
0;171;4;2;0
0;147;34;5;0
1;780;0;3;0
1;633;0;6;0
1;182;63;1;2
1;522;33;2;0
0;206;21;1;0
1;578;15;3;2
1;245;63;3;2
0;154;21;3;0
1;486;63;2;2
0;126;32;2;1
0;279;5;3;0
1;282;58;0;0
0;215;62;0;1
1;276;65;6;0
0;39;10;3;1
0;874;51;5;0
1;772;31;0;1
1;248;65;2;1
0;695;4;2;0
0;135;62;1;3
1;370;41;0;2
0;580;21;0;0
1;172;27;4;0
1;321;43;4;0
0;579;40;5;8
1;814;43;6;3
1;556;64;2;0
1;400;53;3;0
0;450;4;0;2
0;14;37;5;1
1;812;65;0;0
0;153;62;2;0
0;40;40;1;1
1;333;41;0;0
1;200;64;1;3
1;273;61;2;2
0;838;32;6;0
1;756;31;6;0
0;790;62;5;3
0;35;32;5;7
0;173;21;4;1
0;397;52;6;0
1;610;35;3;1
1;37;55;4;0
0;255;32;2;2
1;407;57;5;0
1;444;41;2;1
1;528;14;0;0
1;239;31;4;2
1;684;31;0;1
0;255;52;1;1
0;109;40;2;0
0;91;19;6;0
0;548;52;0;1
1;487;63;4;0
0;393;62;2;1
1;295;31;5;34
0;446;16;6;0
1;51;31;0;2
1;170;31;1;3
1;161;45;6;0
0;520;4;0;0
1;490;15;4;2
1;389;63;6;0
0;521;56;4;2
0;260;21;1;1
1;64;31;6;1
1;237;6;5;1
1;222;42;4;0
1;438;64;1;0
0;74;4;2;0
0;118;10;3;0
1;875;35;0;0
1;191;20;6;0
0;598;34;4;0
0;493;46;4;0
1;191;43;4;5
0;377;46;2;4
1;316;66;2;0
1;670;24;0;0
0;43;34;1;36
0;273;52;0;1
0;116;22;6;0
1;173;27;6;2
1;719;24;1;0
1;542;63;2;0
0;320;12;2;0
1;420;58;3;1
1;347;0;1;0
1;119;66;5;5
1;370;45;3;0
1;764;42;4;0
1;706;50;6;1
1;82;63;0;0
0;221;46;0;2
0;859;56;2;0
1;640;35;2;1
1;361;0;2;3
1;393;57;3;0
1;454;63;2;0
1;254;61;5;0
1;55;65;2;0
1;552;35;3;2
0;819;34;0;0
1;768;20;0;0
1;43;53;2;0
0;110;40;3;0
1;276;63;4;3
1;49;65;1;0
1;470;61;6;0
0;44;32;3;0
0;602;52;5;1
0;689;34;6;0
0;279;12;1;1
1;525;63;3;0
0;20;62;5;0
1;494;27;5;0
1;419;43;0;2
1;252;31;0;7
1;643;43;4;2
1;605;43;3;1
1;97;64;1;0
0;555;4;2;0
1;340;41;0;0
1;389;15;2;1
1;243;31;5;0
1;620;63;0;0
1;58;63;3;4
1;129;63;3;3
0;672;52;2;0
1;556;61;6;0
0;415;34;1;8
1;347;44;2;0
1;685;43;0;4
1;765;61;1;1
0;364;4;6;0
1;96;20;0;0
0;572;5;3;0
0;752;36;6;0
0;295;34;6;0
0;824;32;6;1
0;453;4;2;0
1;377;31;1;1
1;293;45;6;0
1;154;63;4;1
1;239;31;5;5
1;134;35;3;0
0;130;62;6;0
0;621;22;6;0
1;6;66;3;1
1;39;14;5;4
0;372;10;5;0
1;434;65;5;0
1;28;65;0;0
0;811;40;0;13
0;126;4;3;0
0;96;32;0;0
0;835;32;3;0
1;292;31;3;0
1;371;43;5;4
1;392;15;6;0
1;261;61;5;2
1;227;27;2;1
1;381;41;4;1
1;182;15;1;6
1;97;15;2;1
1;374;64;1;10
0;576;37;2;0
1;648;35;5;1
1;292;57;0;0
0;684;11;5;0
1;229;66;3;2
0;401;4;4;2
0;110;37;0;0
0;724;46;5;0
1;250;64;2;10
0;853;40;0;2
1;758;65;0;0
1;824;35;3;0
0;20;21;5;1
0;252;56;5;0
0;164;34;5;0
0;260;52;4;3
0;135;4;3;2
1;176;43;5;9
1;323;31;0;1
1;687;42;5;0
0;215;22;0;0
0;581;12;6;0
1;833;31;2;0
0;803;19;6;1
1;269;33;0;0
1;411;41;6;0
1;581;58;2;0
0;275;32;6;0
0;394;4;4;1
1;184;61;1;1
1;815;41;6;0
0;456;32;2;0
1;60;35;4;1
0;518;40;3;2
0;634;40;1;0
0;295;36;3;1
1;229;63;5;6
1;5;57;4;0
1;785;43;5;0
0;509;40;0;3
1;81;0;3;0
1;215;53;5;0
1;530;31;2;1
0;520;46;1;1
0;310;62;0;0
1;201;31;1;8
1;486;45;5;0
0;49;34;3;59
1;399;61;2;3
0;59;62;3;9
1;666;15;6;0
1;352;31;3;0
0;74;46;4;0
0;539;32;0;0
1;54;61;0;0
0;862;40;6;0
1;148;64;2;1
0;239;21;6;1
0;316;32;3;1
1;628;35;4;0
0;747;62;3;0
1;103;65;6;0
1;792;43;0;0
1;165;0;2;0
1;636;65;1;1
0;354;34;1;0
0;538;4;5;0
0;282;40;1;6
0;387;10;2;0
0;63;62;3;2
1;207;15;2;1
0;363;40;6;3
0;367;4;5;0
1;11;14;0;1
0;596;34;6;0
0;373;21;4;0
0;303;34;1;0
0;802;52;4;0
1;331;61;3;0
0;638;21;4;0
0;377;32;4;2
1;528;66;5;2
0;128;11;6;0
1;739;35;3;5
0;295;32;6;7
0;24;12;4;0
0;33;11;0;0
1;273;65;1;2
0;153;34;4;0
0;14;40;6;10
1;873;63;3;1
0;775;40;0;4
0;757;11;3;1
1;398;63;6;0
0;800;17;1;0
0;757;46;0;1
0;93;62;4;0
0;138;22;3;0
1;521;15;1;1
0;266;19;2;0
1;289;43;6;3
1;260;66;1;0
1;253;42;3;0
1;111;43;5;0
0;104;52;2;0
0;86;5;1;0
1;256;58;4;1
0;103;34;5;0
1;571;35;3;0
0;469;40;3;0
1;697;35;5;0
0;578;32;1;0
1;869;35;4;0
0;555;12;1;0
0;827;51;5;0
1;297;61;0;0
1;573;64;5;0
1;234;58;5;0
1;318;49;3;0
1;745;61;2;0
0;242;32;6;5
1;565;35;6;1
0;302;62;4;0
0;633;56;5;0
0;35;52;3;11
1;275;15;2;1
1;294;43;6;3
0;741;46;4;1
0;48;37;2;0
1;423;64;2;0
0;812;40;5;2
1;640;15;6;5
1;469;41;5;1
0;117;40;3;1
1;470;58;4;1
0;181;46;1;1
1;498;31;4;3
1;32;0;1;0
1;97;43;6;3
1;824;61;2;5
0;84;4;1;0
1;227;31;6;4
0;344;40;0;0
1;306;35;5;3
1;533;35;4;1
0;771;32;4;0
0;218;56;5;0
0;173;46;3;2
1;851;35;6;0
1;45;65;3;0
0;132;40;3;3
1;564;15;5;0
1;811;31;0;14
1;163;41;1;0
1;367;35;3;1
1;23;65;1;1
1;526;43;2;2
1;663;43;0;0
1;181;31;1;0
0;49;32;1;5
1;49;43;0;2
1;537;64;1;0
0;142;11;2;0
0;692;16;0;0
1;192;0;4;0
1;316;43;5;5
1;243;0;4;0
1;84;29;3;0
0;51;46;2;0
0;646;22;5;0
1;235;42;4;0
0;771;46;4;0
1;151;43;3;6
1;128;27;6;0
0;32;52;1;0
0;621;11;4;0
1;574;63;1;0
1;355;31;4;0
0;577;34;3;0
1;653;57;5;0
1;421;61;3;0
1;256;27;6;1
1;165;42;6;1
0;377;10;5;0
0;356;52;4;2
1;244;66;2;2
1;860;55;2;0
1;766;0;3;1
0;253;56;3;1
1;628;31;5;2
0;287;46;4;0
1;738;43;5;1
0;44;62;5;5
0;846;62;1;0
0;527;36;2;0
1;797;27;3;0
0;24;21;3;0
1;798;65;6;0
0;270;19;6;1
1;328;65;0;1
1;122;43;4;1
1;370;15;2;0
1;537;14;3;0
0;279;19;2;1
1;782;63;3;0
0;618;34;0;9
1;849;0;6;0
1;349;27;5;0
1;406;15;4;0
1;31;64;3;0
0;437;32;6;1
0;339;52;0;0
0;126;11;3;1
0;764;19;5;0
0;424;56;5;0
0;165;5;0;1
0;339;34;3;0
1;514;65;6;2
0;217;34;3;4
1;395;66;1;2
1;381;64;4;1
1;762;35;5;0
1;273;15;2;2
1;87;65;6;0
1;263;64;5;3
0;323;56;5;0
1;351;61;6;2
1;335;65;0;0
0;271;62;0;0
0;321;22;2;2
1;139;63;3;2
1;490;65;2;1
1;87;27;2;0
1;363;43;0;9
0;399;4;3;1
0;519;4;6;1
0;465;52;4;7
1;267;6;0;1
0;321;52;5;0
0;548;52;6;0
1;786;64;6;0
0;74;4;4;0
1;533;63;1;0
1;44;31;4;1
1;737;63;3;4
0;68;37;3;0
0;351;4;2;0
0;292;40;6;2
1;328;61;3;3
1;572;66;1;0
1;278;64;4;2
0;700;19;3;0
1;610;61;2;0
0;37;5;5;0
0;308;22;6;2
1;439;55;3;0
0;25;22;2;0
1;159;35;1;0
0;288;40;5;0
1;33;35;0;2
0;93;56;4;0
1;388;15;2;0
0;508;22;6;0
0;7;21;6;0
0;251;4;2;0
1;348;63;2;0
1;366;63;5;0
0;365;46;1;2
0;440;46;3;0
0;505;22;0;0
1;101;63;0;0
1;421;57;1;0
1;370;0;0;0
1;154;65;5;0
0;647;46;5;0
0;317;34;2;1
0;236;46;6;7
1;598;31;1;0
1;93;65;0;0
0;646;4;2;0
1;154;53;6;0
1;406;31;2;5
1;610;43;1;5
0;367;40;6;10
0;463;19;3;0
1;576;64;1;0
1;306;20;5;1
1;217;63;6;2
1;394;65;4;1
1;579;63;3;5
1;97;55;4;0
0;574;22;5;0
0;83;34;3;0
0;272;32;3;3
0;808;32;0;4
1;269;0;6;0
0;246;32;0;1
0;573;52;2;6
1;292;42;1;0
1;876;66;5;10
0;472;37;4;0
0;776;34;0;5
0;132;32;5;0
1;323;35;0;2
0;239;11;4;0
1;818;64;6;1
0;445;40;6;0
1;361;31;3;7
1;51;15;0;0
1;543;58;0;0
0;813;40;3;1
0;401;11;4;0
0;327;34;4;0
0;23;34;1;1
0;662;52;6;0
0;7;17;5;0
1;74;58;4;0
1;159;65;3;0
1;545;15;5;1
1;250;61;3;6
0;23;56;0;1
1;122;64;3;0
1;178;41;2;0
1;377;64;2;12
1;761;35;3;2
0;703;60;0;0
1;527;31;3;1
0;825;38;2;0
1;396;43;4;1
0;662;37;6;0
0;827;46;4;8
1;11;15;2;0
1;333;63;5;0
1;122;61;2;0
0;257;38;5;0
1;19;31;5;1
0;599;56;1;0
1;229;27;0;0
0;678;52;1;1
1;628;35;5;0
1;311;15;4;6
1;803;61;1;1
1;623;31;0;0
0;208;21;6;0
1;852;64;6;3
1;259;33;0;1
0;144;34;1;0
0;102;40;5;1
0;276;46;0;0
0;7;40;5;2
1;15;0;3;0
1;395;0;5;2
1;103;15;5;3
0;763;34;6;2
0;29;52;4;0
0;668;40;6;0
0;56;56;4;0
1;534;3;4;0
1;832;58;6;0
1;747;35;1;0
0;153;4;6;1
0;73;62;3;2
0;765;46;6;1
1;141;43;0;2
0;325;40;5;0
1;188;27;1;0
1;270;31;3;4
0;435;62;0;1
0;85;34;0;0
1;230;0;0;1
0;748;46;4;0
0;742;22;4;0
1;275;42;5;0
0;756;12;1;0
1;103;0;2;0
0;381;46;0;0
1;459;44;5;0
1;739;27;1;0
1;24;0;0;0
0;70;32;0;1
1;578;55;6;0
1;91;43;3;8
1;258;43;2;3
0;417;22;6;0
0;128;40;4;0
1;372;61;4;5
0;728;51;5;0
1;181;44;3;0
0;766;56;3;2
0;796;52;5;0
1;19;49;1;0
1;387;63;4;5
1;585;63;5;0
1;618;43;0;3
0;391;40;4;0
1;82;43;4;11
0;32;40;6;3
0;282;4;4;0
0;28;4;3;0
0;370;32;4;2
0;431;12;6;1
0;362;22;6;1
0;837;22;1;1
1;417;64;1;3
1;527;66;2;0
0;257;46;4;7
1;585;64;3;1
0;369;62;6;0
1;824;43;5;2
1;512;58;5;0
1;16;13;0;0
0;639;46;1;1
0;286;34;4;2
1;276;64;6;1
1;317;31;3;3
0;380;34;1;3
1;263;65;0;0
0;299;62;5;0
1;242;27;2;2
1;875;43;6;1
0;256;22;0;1
1;188;43;0;5
1;805;43;1;1
1;94;65;3;1
0;204;4;4;2
1;682;64;1;0
1;51;55;0;0
1;201;49;4;1
1;14;31;5;11
0;768;12;1;1
1;211;61;3;2
0;854;59;4;1
0;585;16;6;0
1;121;49;6;0
1;683;27;6;0
1;618;65;2;1
1;188;35;2;0
1;192;35;6;1
1;538;61;5;2
0;10;19;5;0
0;319;62;6;0
1;780;15;1;0
1;726;63;5;1
0;360;21;3;0
1;466;64;1;1
1;848;42;5;0
0;518;4;1;0
0;869;52;5;0
1;249;61;4;2
1;540;58;4;0
1;426;31;0;0
0;796;52;3;0
0;65;34;1;0
0;206;46;2;0
1;317;35;5;1
0;33;34;6;32
0;264;10;0;0
1;782;63;2;4
0;544;40;0;3
1;824;58;1;1
0;218;22;1;1
1;259;63;1;3
0;593;34;4;0
0;820;4;1;1
1;129;43;4;5
1;427;58;2;0
0;28;22;4;2
0;52;62;3;1
0;572;46;2;0
1;271;31;4;6
1;263;35;5;0
0;723;52;2;0
1;680;27;0;0
1;604;6;6;0
0;728;46;4;1
0;113;34;3;2
0;529;38;2;0
1;377;55;2;0
1;16;65;6;0
0;285;21;5;0
1;444;35;1;0
1;423;61;1;0
1;233;64;4;0
1;476;0;6;0
1;856;27;1;1
0;210;47;6;0
0;762;62;0;3
0;467;5;6;0
1;826;31;0;21
0;435;56;5;0
1;360;14;4;3
1;639;63;1;2
1;181;0;1;0
0;257;34;6;0
1;362;0;2;5
1;503;27;3;1
1;827;15;3;2
0;774;62;5;2
0;851;46;0;3
1;154;58;1;0
0;270;34;0;0
0;326;23;6;0
1;588;43;1;1
1;71;31;1;0
1;199;0;4;2
1;10;61;5;1
1;512;65;4;2
0;213;56;4;1
1;366;35;2;0
0;14;32;6;6
0;359;52;2;0
0;140;62;0;0
0;63;56;4;0
0;122;62;5;0
1;404;43;5;6
1;380;29;1;0
0;808;34;6;0
1;387;61;6;5
1;79;61;5;0
0;560;40;3;0
1;463;66;5;1
0;769;46;0;1
0;219;4;1;0
0;454;40;6;0
1;800;35;5;0
0;814;51;5;0
1;404;61;4;0
0;500;34;5;0
0;745;11;2;0
1;843;43;1;2
1;129;35;6;3
0;405;22;2;0
1;389;27;2;1
0;265;32;1;1
1;182;64;6;5
1;450;43;4;0
0;148;56;2;0
1;463;0;3;0
0;296;46;1;0
1;108;66;0;2
0;522;10;2;0
0;854;46;3;0
1;307;31;3;0
0;752;46;1;0
0;211;4;0;1
0;374;40;0;5
0;133;62;6;1
0;3;52;3;4
1;826;42;0;2
0;33;11;1;0
0;279;10;1;1
0;391;62;2;1
1;52;63;6;1
1;498;35;1;0
0;643;34;2;0
1;212;65;1;0
