OBJECTID,SEGMENT_ID,L_F_ADD,L_T_ADD,R_F_ADD,R_T_ADD,PRE_DIR,ST_NAME,ST_TYPE,SUF_DIR,MUN_L,MUN_R,CFCC,SPEEDLIMIT,ONEWAY,HEIGHT,WEIGHT,WIDTH,F_ZLEV,T_ZLEV,SHIELD,HWY_NUM,NBHD_L,NBHD_R,FT_COST,TF_COST,TF_DIR,FT_DIR,STATE00_L,STATE00_R,COUNTY00_L,COUNTY00_R,PLACE00_L,PLACE00_R,TRACT00_L,TRACT00_R,BLOCK00_L,BLOCK00_R,MCD00_L,MCD00_R,STREET_ID,SHAPElen
16566,25538,,,,,,Harold,ST,,Boston,Boston,A41,20,,,,,0,0,,,Roxbury,Roxbury,0.01681028,0.01681028, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,1915,29.5860848253435
16567,17452,,,55,99,,Seaver,ST,,Boston,Boston,A35,35,FT,,,,0,0,S,28,Dorchester,Dorchester,0.19815974,-1, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,3802,610.331984564522
16568,17446,,,1,53,,Seaver,ST,,Boston,Boston,A35,35,FT,,,,0,0,S,28,Dorchester,Dorchester,0.20060455,-1, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,3802,617.862002555935
16569,17450,,,52,2,,Seaver,ST,,Boston,Boston,A35,35,FT,,,,0,0,S,28,Roxbury,Roxbury,0.15783616,-1, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3802,486.135360348303
16570,12881,,,,,,Seaver,ST,,Boston,Boston,A35,35,FT,,,,0,0,S,28,Roxbury,Roxbury,0.04824059,-1, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,3802,148.581023689728
16571,21016,,,,,,Ramp - American Legion Hwy to ,,,Boston,Boston,A60,20,FT,,,,0,0,,,Mattapan,Mattapan,0.09605365,-1, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,-1,169.054418723784
16572,20540,,,,,,Ramp - American Legion Hwy to ,,,Boston,Boston,A60,20,FT,,,,0,0,,,Mattapan,Mattapan,0.09681104,-1, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,-1,170.387425936211
16573,25854,,,,,,Ramp - American Legion Hwy to ,,,Boston,Boston,A60,20,FT,,,,0,0,,,Mattapan,Mattapan,0.07144253,-1, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,-1,125.738847442973
16574,19880,,,,,,Ramp - American Legion Hwy to ,,,Boston,Boston,A60,20,,,,,0,0,,,Mattapan,Mattapan,0.14751308,0.14751308, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,-1,259.623015042265
16575,25857,,,,,,Ramp - American Legion Hwy to ,,,Boston,Boston,A30,20,,,,,0,0,,,Mattapan,Mattapan,0.02766568,0.02766568, , ,MA,MA,025,025,07000,07000,02131,02131, , ,07000,07000,-1,48.6916017752273
16576,18072,,,416,386,,American Legion,HWY,,Boston,Boston,A35,30,FT,,,,0,0,,,Mattapan,Mattapan,0.29317816,-1, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,112,773.990336400942
16577,18071,,,,,,American Legion,HWY,,Boston,Boston,A35,30,FT,,,,0,0,,,Mattapan,Mattapan,0.03926035,-1, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,112,103.647319822521
16578,18344,,,387,409,,American Legion,HWY,,Boston,Boston,A35,30,FT,,,,0,0,,,Roslindale,Roslindale,0.29026495,-1, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,112,766.299473580186
16579,18073,,,301,385,,American Legion,HWY,,Boston,Boston,A35,30,FT,,,,1,0,,,Roslindale,Roslindale,0.1794972,-1, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,112,473.872619714562
16580,25855,,,,,,Ramp - American Legion Hwy to ,,,Boston,Boston,A60,20,,,,,0,0,,,Mattapan,Mattapan,0.0823633,0.0823633, , ,MA,MA,025,025,07000,07000,02124,02124, , ,07000,07000,-1,144.959413477041
16581,10781,,,538,528,,American Legion,HWY,,Boston,Boston,A35,30,FT,,,,0,0,,,Roslindale,Roslindale,0.07610922,-1, , ,MA,MA,025,025,07000,07000,02131,02131, , ,07000,07000,112,200.928344016956
16582,18341,,,526,418,,American Legion,HWY,,Boston,Boston,A35,30,FT,,,,0,0,,,Mattapan,Mattapan,0.77828351,-1, , ,MA,MA,025,025,07000,07000,02131,02131, , ,07000,07000,112,2054.66846191362
16583,14560,,,411,525,,American Legion,HWY,,Boston,Boston,A35,30,FT,,,,0,0,,,Roslindale,Roslindale,0.78761784,-1, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,112,2079.31110105353
16584,7903,,,,,,Walk Hill,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roslindale,Roslindale,0.02110888,0.02110888, , ,MA,MA,025,025,07000,07000,02130,02131, , ,07000,07000,4308,46.4395352407818
16585,7902,292,298,227,299,,Walk Hill,ST,,Boston,Boston,A31,25,,,,,0,0,,,Roslindale,Roslindale,0.20611767,0.20611767, , ,MA,MA,025,025,07000,07000,02130,02131, , ,07000,07000,4308,453.458877364101
16586,19267,36,42,35,41,,Orchard,RD,,Boston,Boston,A41,20,,,,,0,0,,,Allston-Brighton,Allston-Brighton,0.08313188,0.08313188, , ,MA,MA,025,025,07000,07000,02135,02135, , ,07000,07000,3077,156.552716437875
16587,13683,,,601,633,,Blue Hill,AVE,,Boston,Boston,A35,35,FT,,,,0,0,S,28,Dorchester,Dorchester,0.12766947,-1, , ,MA,MA,025,025,07000,07000,02130,02130, , ,07000,07000,454,393.221952553654
16588,18048,,,624,612,,Blue Hill,AVE,,Boston,Boston,A35,35,FT,,,,0,0,S,28,Dorchester,Dorchester,0.06789012,-1, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,454,209.101569340316
16589,25731,,,,,,Columbia,RD,,Boston,Boston,A31,30,,,,,0,0,,,Dorchester,Dorchester,0.02221745,0.02221745, , ,MA,MA,025,025,07000,07000,02121,02121, , ,07000,07000,950,58.6540767988709
16590,24583,,,,,,Claremont,ST,,Boston,Boston,A41,15,FT,,,,0,0,,,Boston,Boston,0.1337336,-1, , ,MA,MA,025,025,07000,07000,02118,02115, , ,07000,07000,888,176.528350966722
16591,27162,2,98,1,99,,Private Alley No. 536,,,Boston,Boston,A73,15,,,,,0,0,,,Boston,Boston,0.22951908,0.22951908,,,MA,MA,025,025,07000,07000,02118,02118,,,07000,07000,5590,302.965191418541
16592,17229,2,40,1,39,,Greenwich,PARK,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.28461586,0.28461586, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,1814,500.923919820303
16593,17230,1,49,2,50,,Public Alley No. 503,,,Boston,Boston,A73,20,,,,,0,0,,,Boston,Boston,0.07522323,0.07522323, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3406,132.392883645235
16594,25331,44,52,45,53,,Concord,SQ,,Boston,Boston,A45,20,,,,,0,0,,,Boston,Boston,0.08853827,0.08853827, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,973,155.827356971974
16595,25329,,,,,,Concord,SQ,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.01159174,0.01159174, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,973,20.40145378868
16596,20966,14,26,15,25,,Concord,PL,,Boston,Boston,A73,20,,,,,0,0,,,Boston,Boston,0.05921225,0.05921225, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,975,104.213559502482
16597,21265,,,42,4,,Concord,SQ,,Boston,Boston,A45,20,FT,,,,0,0,,,Boston,Boston,0.26390535,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,973,464.473420799865
16598,22822,,,,,,Concord,SQ,,Boston,Boston,A45,20,FT,,,,0,0,,,Boston,Boston,0.01670647,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,973,28.4911984083337
16599,17231,,,1,43,,Concord,SQ,,Boston,Boston,A45,20,FT,,,,0,0,,,Boston,Boston,0.28190501,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,973,494.65934682817
16600,17235,,,,,,Claremont,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.17134808,0.17134808, , ,MA,MA,025,025,07000,07000,02115,02118, , ,07000,07000,888,173.259720861567
16601,27163,2,98,1,99,,Private Alley No. 534,,,Boston,Boston,A73,15,,,,,0,0,,,Boston,Boston,0.28181765,0.28181765,,,MA,MA,025,025,07000,07000,02118,02118,,,07000,07000,5591,371.999295052226
16602,27164,,,,,,Claremont,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.07332585,0.07332585,,,MA,MA,025,025,07000,07000,02115,02118,,,07000,07000,888,129.053502858609
16603,17233,,,,,,Claremont,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.15166993,-1, , ,MA,MA,025,025,07000,07000,02115,02118, , ,07000,07000,888,129.224623270666
16604,27165,3,1,2,2,,Claremont,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.07825495,-1,,,MA,MA,025,025,07000,07000,02115,02118,,,07000,07000,888,137.728714956093
16605,27166,2,98,1,99,,Private Alley No. 535,,,Boston,Boston,A73,15,,,,,0,0,,,Boston,Boston,0.29391078,0.29391078,,,MA,MA,025,025,07000,07000,02118,02118,,,07000,07000,5592,387.962236197157
16606,21252,,,561,577,,Columbus,AVE,,Boston,Boston,A35,35,FT,,,,0,0,S,28,Boston,Boston,0.0822452,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,954,238.281914014199
16607,19963,,,574,562,,Columbus,AVE,,Boston,Boston,A35,35,FT,,,,0,0,S,28,Boston,Boston,0.08381997,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,954,238.288250612713
16608,27167,,,,,W,Springfield,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.01726191,0.01726191,,,MA,MA,025,025,07000,07000,02118,02118,,,07000,07000,3953,30.3809658912724
16609,27168,1,98,1,99,,Private Alley No. 505,,,Boston,Boston,A73,20,,,,,0,0,,,Boston,Boston,0.29415368,0.29415368,,,MA,MA,025,025,07000,07000,02118,02118,,,07000,07000,5593,513.547139713831
16610,25338,2,32,1,33,,Wellington,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.26,0.26, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4399,284.487390326818
16611,27169,2,2,1,3,,Wellington,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.08629191,0.08629191,,,MA,MA,025,025,07000,07000,02118,02118,,,07000,07000,4399,151.873766079536
16612,15049,27,29,70,82,,First,AVE,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.101,0.101, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1553,207.165742970444
16613,10790,101,141,100,140,,Chelsea,ST,,Boston,Boston,A31,25,,,,,0,0,,,Charlestown,Charlestown,0.1974626,0.1974626, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,826,434.417717748907
16614,11391,74,98,75,99,,Chelsea,ST,,Boston,Boston,A31,25,,,,,0,0,,,Charlestown,Charlestown,0.36259093,0.36259093, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,826,797.700041351026
16615,24691,,,1,201,,Baxter,RD,,Boston,Boston,A41,15,,,,,0,0,,,Charlestown,Charlestown,0.387,0.387, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,5509,584.36527981246
16616,15282,2,96,1,97,,Fifth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.24091099,0.24091099, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1548,424.003349041128
16617,26795,201,265,202,264,,Third,ST,,Boston,Boston,A41,15,,,,,0,0,,,Charlestown,Charlestown,0.12827577,0.12827577,,,MA,MA,,,,,02129,02129,,,07000,07000,5538,169.324018652991
16618,16628,13,25,30,68,,First,AVE,,Boston,Boston,A41,15,,,,,0,0,,,Charlestown,Charlestown,0.41806732,0.41806732, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1553,551.848865012213
16619,26796,1,199,2,200,,Third,ST,,Boston,Boston,A41,15,,,,,0,0,,,Charlestown,Charlestown,0.45181269,0.45181269,,,MA,MA,,,,,02129,02129,,,07000,07000,5538,596.392747185148
16620,24690,1,11,2,28,,First,AVE,,Boston,Boston,A41,15,,,,,0,0,,,Charlestown,Charlestown,0.19829154,0.19829154, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1553,261.744835046836
16621,15880,,,107,115,,Constitution,RD,,Boston,Boston,A45,20,FT,,,,0,0,,,Charlestown,Charlestown,0.31574669,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,986,555.714166374618
16622,20533,,,114,90,,Constitution,RD,,Boston,Boston,A45,20,FT,,,,0,0,,,Charlestown,Charlestown,0.28361862,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,986,499.1687751845
16623,26702,2,130,1,129,,Second,AVE,,Boston,Boston,A73,5,N,,,,0,0,,,Charlestown,Charlestown,-1,-1,,,MA,MA,,,,,02129,02129,,,07000,07000,3804,255.742825377217
16624,9177,2,98,1,99,,Sixth,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Charlestown,Charlestown,0.09363856,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3893,164.803872776618
16625,9176,100,110,101,109,,Sixth,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Charlestown,Charlestown,0.06310491,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3893,111.064635403928
16626,9179,2,48,1,49,,Seventh,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Charlestown,Charlestown,0.09419031,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3826,165.774938500237
16627,9178,52,98,51,99,,Seventh,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Charlestown,Charlestown,0.06337922,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3826,111.547425660563
16628,26701,132,150,131,149,,Second,AVE,,Boston,Boston,A73,5,N,,,,0,0,,,Charlestown,Charlestown,-1,-1,,,MA,MA,,,,,02129,02129,,,07000,07000,3804,504.450229995208
16629,7575,39,149,38,150,,Third,AVE,,Boston,Boston,A41,20,FT,,,,0,0,,,Charlestown,Charlestown,0.28615891,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4121,503.639683264346
16630,27172,2,8,1,9,,Fourth,AVE,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.0189805,0.0189805,,,MA,MA,025,025,07000,07000,02129,02129,,,07000,07000,1604,33.4056853035831
16631,27170,,,11,49,,Fourth,AVE,,Boston,Boston,A45,20,FT,,,,0,0,,,Charlestown,Charlestown,0.06900196,-1,,,MA,MA,025,025,07000,07000,02129,02129,,,07000,07000,1604,121.443451619886
16632,27171,,,48,10,,Fourth,AVE,,Boston,Boston,A45,20,FT,,,,0,0,,,Charlestown,Charlestown,0.08560524,-1,,,MA,MA,025,025,07000,07000,02129,02129,,,07000,07000,1604,150.665223560726
16633,5708,2,108,1,109,,Ninth,ST,,Boston,Boston,A41,15,,,,,0,0,,,Charlestown,Charlestown,0.40182541,0.40182541, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,2984,530.409545280445
16634,9449,110,128,111,129,,Ninth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.09462524,0.09462524, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,2984,166.540413649136
16635,9448,130,168,131,169,,Ninth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.06784487,0.06784487, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,2984,119.406966569413
16636,5707,170,198,171,199,,Ninth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.09235565,0.09235565, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,2984,162.545946505357
16637,24695,,,,,,Ninth,ST,,Boston,Boston,A61,15,FT,,,,0,0,,,Charlestown,Charlestown,0.12291143,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,2984,162.243081968786
16638,24694,,,,,,Ninth,ST,,Boston,Boston,A61,15,FT,,,,0,0,,,Charlestown,Charlestown,0.10571877,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,2984,139.548782711896
16639,16633,,,,,,Eighth,ST,,Boston,Boston,A61,15,FT,,,,0,0,,,Charlestown,Charlestown,0.07058923,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1350,93.1777849519031
16640,16635,,,,,,Eighth,ST,,Boston,Boston,A61,15,FT,,,,0,0,,,Charlestown,Charlestown,0.12670326,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1350,167.248301830404
16641,16632,2,188,1,189,,Eighth,ST,,Boston,Boston,A41,15,,,,,0,0,,,Charlestown,Charlestown,0.52853333,0.52853333, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1350,697.663993264253
16642,16634,190,196,191,197,,Eighth,ST,,Boston,Boston,A41,15,,,,,0,0,,,Charlestown,Charlestown,0.11684914,0.11684914, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1350,154.240868897089
16643,22375,21,99,22,98,,Flagship,WAY,,Boston,Boston,A61,15,FT,,,,0,0,,,Charlestown,Charlestown,0.17995912,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4891,237.546033596465
16644,24693,1,19,2,20,,Flagship,WAY,,Boston,Boston,A41,15,,,,,0,0,,,Charlestown,Charlestown,0.32358856,0.32358856, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4891,427.136896211809
16645,7135,1,19,2,18,,Sixteenth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.09716021,0.09716021, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3892,171.001971734824
16646,13201,1,29,2,30,,Thirteenth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.1242279,0.1242279, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4125,218.641111512583
16647,8996,1,31,2,30,,Fifth,AVE,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.24688436,0.24688436, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1547,437.471382794294
16648,10838,199,199,198,198,,Chelsea,ST,,Boston,Boston,A31,25,,,,,0,1,,,Charlestown,Charlestown,0.05089956,0.05089956, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,826,111.979039795263
16649,16637,187,197,186,196,,Chelsea,ST,,Boston,Boston,A31,25,,,,,0,0,,,Charlestown,Charlestown,0.1301263,0.1301263, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,826,286.277850370931
16650,16639,101,113,100,114,,Sixteenth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.1897126,0.1897126, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3892,333.894183353244
16651,15154,21,49,20,48,,Sixteenth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.07723826,0.07723826, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3892,135.939342147722
16652,15155,51,99,50,98,,Sixteenth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.13478614,0.13478614, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3892,237.223598940168
16653,7577,61,65,64,66,,Thirteenth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.07734273,0.07734273, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4125,136.12321096076
16654,24698,152,198,151,199,,Third,AVE,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.28514569,0.28514569, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4121,501.856422068936
16655,7576,31,59,32,62,,Thirteenth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.07393006,0.07393006, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4125,130.116913417441
16656,9447,50,98,51,99,,Fourth,AVE,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.19782763,0.19782763, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1604,343.617795283877
16657,13760,67,69,68,70,,Thirteenth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.0639757,0.0639757, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4125,112.597234247388
16658,26699,178,264,177,265,,Second,AVE,,Boston,Boston,A73,5,N,,,,0,0,,,Charlestown,Charlestown,-1,-1,,,MA,MA,,,,,02129,02129,,,07000,07000,3804,502.94365341996
16659,26700,152,176,151,175,,Second,AVE,,Boston,Boston,A73,5,N,,,,0,0,,,Charlestown,Charlestown,-1,-1,,,MA,MA,,,,,02129,02129,,,07000,07000,3804,506.001930449486
16660,3137,111,299,110,298,,First,AVE,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.285,0.285, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1553,501.803263619859
16661,13308,109,109,104,108,,First,AVE,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.146,0.146, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,1553,258.474095721857
16662,7578,71,75,72,76,,Thirteenth,ST,,Boston,Boston,A41,20,,,,,0,0,,,Charlestown,Charlestown,0.10388156,0.10388156, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4125,182.831545401022
16663,13762,77,149,78,148,,Thirteenth,ST,,Boston,Boston,A41,15,,,,,0,0,,,Charlestown,Charlestown,0.19442527,0.19442527, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4125,256.641355306685
16664,13763,,,199,151,,Thirteenth,ST,,Boston,Boston,A61,15,FT,,,,0,0,,,Charlestown,Charlestown,0.06335055,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4125,83.622729213163
16665,24697,,,150,198,,Thirteenth,ST,,Boston,Boston,A61,15,FT,,,,0,0,,,Charlestown,Charlestown,0.16686249,-1, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,4125,220.258488196375
16666,24696,2,1300,1,1299,,Shipway,PL,,Boston,Boston,A41,15,,,,,0,0,,,Charlestown,Charlestown,0.17039554,0.17039554, , ,MA,MA,025,025,07000,07000,02129,02129, , ,07000,07000,3872,224.922110601014
16667,26453,11,19,10,20,,Fan Pier,BLVD,,Boston,Boston,A41,15,,,,,0,0,,,South Boston,South Boston,0.2028885,0.2028885,,,MA,MA,,,,,02210,02210,,,07000,07000,5440,220.854877874437
16668,26452,11,19,12,20,,Bond,DR,,Boston,Boston,A41,15,,,,,0,0,,,South Boston,South Boston,0.22082172,0.22082172,,,MA,MA,,,,,02210,02210,,,07000,07000,5441,291.484674855677
16669,26456,2,30,1,29,,Liberty,DR,,Boston,Boston,A41,15,,,,,0,0,,,South Boston,South Boston,0.21546051,0.21546051,,,MA,MA,,,,,02210,02210,,,07000,07000,5447,284.407878205964
16670,26882,7,9,6,10,,Courthouse,WAY,,Boston,Boston,A41,15,,,,,0,0,,,South Boston,South Boston,0.16295105,0.16295105, , ,MA,MA,025,025,07000,07000,02210,02210, , ,07000,07000,1042,215.095381174701
16671,26450,1,9,2,10,,Bond,DR,,Boston,Boston,A41,15,,,,,0,0,,,South Boston,South Boston,0.17218682,0.17218682,,,MA,MA,,,,,02210,02210,,,07000,07000,5441,227.286595804955
16672,26454,32,50,31,49,,Liberty,DR,,Boston,Boston,A41,15,,,,,0,0,,,South Boston,South Boston,0.16801582,0.16801582,,,MA,MA,,,,,02210,02210,,,07000,07000,5447,221.780879406478
16673,26457,21,25,22,24,,Fan Pier,BLVD,,Boston,Boston,A41,15,,,,,0,0,,,South Boston,South Boston,0.15498826,0.15498826,,,MA,MA,,,,,02210,02210,,,07000,07000,5440,190.112531909723
16674,26455,12,20,11,19,,Marina Park,DR,,Boston,Boston,A41,15,,,,,0,0,,,South Boston,South Boston,0.17507423,0.17507423,,,MA,MA,,,,,02210,02210,,,07000,07000,5446,231.09798768515
16675,26458,2,10,1,9,,Waterside,AVE,,Boston,Boston,A41,15,,,,,0,0,,,South Boston,South Boston,0.1587867,0.1587867,,,MA,MA,,,,,02210,02210,,,07000,07000,5449,209.598441731296
16676,26800,2,4,1,5,,Thompson Island,ST,,Boston,Boston,A74,5,,,,,0,0,,,Harbor Islands,Harbor Islands,1.91978488,1.91978488,,,MA,MA,025,025,07000,07000,02171,02171,,,07000,07000,5532,844.705345594397
16677,26897,51,99,52,98,,Public Alley No. 503,,,Boston,Boston,A73,20,,,,,0,0,,,Boston,Boston,0.0730004,0.0730004,,,MA,MA,025,025,07000,07000,02118,02118,,,07000,07000,3406,128.480702955903
16678,22603,,,52,4,,Rutland,SQ,,Boston,Boston,A45,20,FT,,,,0,0,,,Boston,Boston,0.30339975,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3691,533.983552054581
16679,19930,,,3,55,,Rutland,SQ,,Boston,Boston,A45,20,FT,,,,0,0,,,Boston,Boston,0.3034684,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,3691,534.104388965424
16680,25336,2,36,1,35,,Claremont,PARK,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.28541355,0.28541355, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,887,502.327850200093
16681,23134,,,537,559,,Columbus,AVE,,Boston,Boston,A35,35,FT,,,,0,0,S,28,Boston,Boston,0.08330133,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,954,256.568092710433
16682,19516,,,515,535,,Columbus,AVE,,Boston,Boston,A35,35,FT,,,,0,0,S,28,Boston,Boston,0.08503283,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,954,261.901121983897
16683,25327,,,540,518,,Columbus,AVE,,Boston,Boston,A35,35,FT,,,,0,0,S,28,Boston,Boston,0.0849222,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,954,261.560360872426
16684,25335,,,560,542,,Columbus,AVE,,Boston,Boston,A35,35,FT,,,,0,0,S,28,Boston,Boston,0.08394449,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,954,258.549040460874
16685,17234,108,150,121,151,,Worcester,ST,,Boston,Boston,A41,20,FT,,,,0,0,,,Boston,Boston,0.23490673,-1, , ,MA,MA,025,025,07000,07000,02118,02118, , ,07000,07000,4602,413.435845445733
16686,27174,152,158,153,159,,Worcester,ST,,Boston,Boston,A41,30,FT,,,,0,0,,,Boston,Boston,0.05764981,-1,,,MA,MA,025,025,07000,07000,02118,02118,,,07000,07000,4602,152.195505210102
16687,27175,,,,,,Worcester,ST,,Boston,Boston,A41,20,,,,,0,0,,,Boston,Boston,0.01657069,0.01657069,,,MA,MA,025,025,07000,07000,02118,02118,,,07000,07000,4602,29.1644228344877
